"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"66" 11 "WALKING_UPSTAIRS" 0.278979605740741 -0.00613229787407407 -0.102620695388889 0.018896521037037 0.0417542942407407 -0.386309327064815 0.905136562407407 -0.153045021592593 0.0139344465185185 -0.948669813518519 -0.925788408814815 -0.912358726296296 0.0632963474166667 -0.0145299883425926 -0.0241933701537037 -0.139842525555556 -0.131560453785185 -0.538125269907407 -0.10184458132037 -0.0560360836888889 0.112215960682407 -0.403677091425926 -0.4069581819 -0.415904964444444 -0.0740059186240741 -0.050896451612963 -0.0567024096161111 -0.485336468333333 -0.624202764703704 -0.51771011237037 0.0279592754814815 0.0146632397666667 0.0279592754814815 0.0146632397666667 -0.223670397103704 -0.114318566524074 -0.23636834297963 -0.370926326925926 -0.562325649538889 -0.610519730833333 -0.0703361729259259 0.0115807553148148 -0.392619065425926 0.0494460306666667 -0.00959604402407407 -0.435406739425926 -0.186523200548148 -0.171256754048148 -0.487903044740741 -0.168469530314815 -0.147509785135185 -0.587829609018519 -0.323230642925926 -0.459184068518519 -0.357956381740741 -0.432896949851852 -0.383194775037037 -0.490872411851852 0.00422605124074074 -0.140019830227778 -0.106561944739815 -0.132490578959259 -0.442391661388889 -0.433297633574074 -0.613087768537037 -0.635330690018518
"67" 12 "LAYING" 0.27204312025 -0.017617430969295 -0.102895596633333 -0.740424420833333 -0.655353311138333 -0.7066368855 0.559276420166667 0.0844189056666667 0.129516726455 -0.961916730166667 -0.966778883666667 -0.947788670833333 0.104881210405 -0.0194658008476667 -0.0258008291143333 -0.800946407333333 -0.77345983485 -0.818145110833333 -0.0048299459815 -0.0882838963733333 0.0853365392666667 -0.802768810166667 -0.7935854015 -0.7409410525 -0.100446551328667 -0.0324602011 -0.06629141929 -0.843907582666667 -0.8488490275 -0.849515150833333 -0.69376166705 -0.7079405208 -0.69376166705 -0.7079405208 -0.7910666985 -0.773614653266667 -0.721855531666667 -0.749461666966667 -0.853915700166667 -0.844377893666667 -0.7725211635 -0.691339436333333 -0.736071225833333 -0.729534070365 -0.659191290016667 -0.7141845205 -0.811018712333333 -0.781470394833333 -0.803448306 -0.808368039 -0.78071006765 -0.831440113166667 -0.779330959333333 -0.795015888666667 -0.759913896 -0.812058504333333 -0.795038378333333 -0.759505291333333 -0.715713941538333 -0.748818884 -0.7774572875 -0.76991151835 -0.7844275465 -0.770933373166667 -0.849453766666667 -0.8490193095
"68" 12 "SITTING" 0.27393448254902 -0.0195197042745098 -0.10512822412549 -0.652016867647059 -0.548514952156863 -0.651274271176471 0.734072327647059 -0.0349336034117647 0.0877686022509804 -0.977127074117647 -0.974985901372549 -0.953631073921569 0.0808538364819608 0.0253361536647059 0.0250355054070588 -0.671193829666667 -0.610110398745098 -0.767470498823529 -0.0159118072745098 -0.0740053434352941 0.0799028377352941 -0.741194141372549 -0.732418584313726 -0.650374705333333 -0.100226456379745 -0.0563484866078431 -0.061941562965098 -0.723642806862745 -0.816916039607843 -0.75467518254902 -0.595640109156863 -0.659629598745098 -0.595640109156863 -0.659629598745098 -0.661277064058823 -0.669123836019608 -0.635913175960784 -0.693854011927451 -0.780077698627451 -0.808356756078431 -0.650931627607843 -0.556378148352941 -0.687139947058824 -0.652917720784314 -0.573675303039216 -0.659721135490196 -0.680142592588235 -0.637957458784314 -0.750147921568627 -0.691631995764706 -0.606060662941176 -0.783321488431373 -0.687307934627451 -0.743581799215686 -0.66616801627451 -0.759934078823529 -0.728626501568627 -0.678526608980392 -0.649267029235294 -0.718753626666667 -0.661787554362745 -0.68093904745098 -0.730717955098039 -0.724050262058824 -0.807166667647059 -0.823394681568627
"69" 12 "STANDING" 0.278488949016393 -0.0111644473316393 -0.0937238327868852 -0.814399264426229 -0.75490546195082 -0.78933092147541 0.749073641147541 -0.0861414680613771 0.0747310989445902 -0.974149563934426 -0.934399843278689 -0.927495116065574 0.0694704747016393 -0.0144267334508197 0.00516923667459016 -0.816684405081967 -0.810900755803279 -0.880740957377049 -0.069735863704918 -0.061242946242459 0.0808144923540984 -0.843428409344262 -0.867042009180328 -0.811464276557377 -0.0759157400606557 -0.0444285890459016 -0.04728501766 -0.866213608196721 -0.911431869836066 -0.864658350655738 -0.769044644508197 -0.776312357704918 -0.769044644508197 -0.776312357704918 -0.826044557122951 -0.811026246639344 -0.78310582042623 -0.817688216065574 -0.892427253934426 -0.895529777213115 -0.82150610552459 -0.770211896147541 -0.823838111672131 -0.81236927852459 -0.763707336721312 -0.788684850763934 -0.827398835147541 -0.819627860786885 -0.871770935409836 -0.822421177344262 -0.814926833885246 -0.888531917213115 -0.814967751803279 -0.874846630491803 -0.806506901439344 -0.853667681311475 -0.864215470934426 -0.832200840655738 -0.781836209295082 -0.80927349957377 -0.810460972637705 -0.812788311203279 -0.84051053852459 -0.834760140327869 -0.897842871147541 -0.899929624590164
"70" 12 "WALKING" 0.2841507472 -0.018213068502 -0.10597965504 -0.64601378072 -0.58800927484 -0.597612786983 0.566564498 0.059135929706 0.106328231944 -0.962240119 -0.947763231 -0.9332173466 0.0494025895 -0.009820057744 -0.0354136090606 -0.683057289272 -0.67475974502 -0.75792777796 -0.0570352393124 -0.0774911019236 0.1146636582 -0.73415661246 -0.70856880608 -0.721590396 -0.13025569798 -0.016205446688 -0.05371147061 -0.74174369024 -0.75420265814 -0.7845993576 -0.59462083274 -0.5903374783366 -0.59462083274 -0.5903374783366 -0.6940788747 -0.639563732472 -0.632581918022 -0.66194544502 -0.7664537665 -0.74372504348 -0.66741030322 -0.6096710433 -0.655616052508 -0.63852626746 -0.60406841084 -0.599992516398 -0.705987826004 -0.694413325842 -0.74171421568 -0.68789565118 -0.675674687216 -0.7730737342 -0.68756643172 -0.70412066898 -0.71085282658 -0.7508481836 -0.7155497696 -0.7518418104 -0.60587572862 -0.646901585534 -0.64465528204 -0.636402829344 -0.6918174243 -0.70309440738 -0.75008183016 -0.7547548756
"71" 12 "WALKING_DOWNSTAIRS" 0.271575054082609 -0.0200144093580435 -0.110601162565217 -0.45898610773913 -0.41354358224087 -0.571663202608696 0.658491989782609 -0.0265474383695652 0.123645777178261 -0.957756575652174 -0.956086552173913 -0.934135706086957 0.116610157608696 -0.0242365925369565 -0.0334566523043478 -0.540818130682609 -0.529290662195652 -0.688387050347826 -0.014536800403913 -0.0584840897065217 0.0718759978043478 -0.677033448586956 -0.718354976304348 -0.640595871521739 -0.0769163896086957 -0.0406610794832609 -0.06807375145 -0.710116329347826 -0.773691714130435 -0.717369172195652 -0.421499495934783 -0.491470171543478 -0.421499495934783 -0.491470171543478 -0.558592138282609 -0.535294752784783 -0.590298988782609 -0.675441745652174 -0.737220845869565 -0.781490417826087 -0.526892274654348 -0.444347753536957 -0.596043708595652 -0.435426919284783 -0.435323744934783 -0.592937534180435 -0.577815494413043 -0.549503134717391 -0.661943207013043 -0.543974281515217 -0.540073748737391 -0.713449861347826 -0.623890326108696 -0.710605466586957 -0.61326723023913 -0.695108050217391 -0.72597939 -0.684401088043478 -0.484399411180435 -0.576256759802174 -0.537491623852174 -0.536008649445652 -0.697623810217391 -0.718563658913044 -0.777818914347826 -0.804599321521739
"72" 12 "WALKING_UPSTAIRS" 0.273528476461538 -0.0160085876886538 -0.0966861120192308 -0.780575076153846 -0.717686349048077 -0.790728414038462 0.729075422692308 0.0650896116538461 -0.0129608050153846 -0.975258707692308 -0.945108629038461 -0.934925064423077 0.0770020395192308 0.0281569339663462 0.0100251596351923 -0.815032999653846 -0.798786060173077 -0.9077003 -0.0677272897673077 -0.0651109985192308 0.050551569425 -0.863184878403846 -0.834285458269231 -0.830404174807692 -0.0666740445826923 -0.0553700100038462 -0.0337706275211538 -0.887488781153846 -0.925811383076923 -0.886869794423077 -0.740439871284615 -0.751559090769231 -0.740439871284615 -0.751559090769231 -0.834112028923077 -0.805775593326923 -0.775968070269231 -0.811948470576923 -0.909667612307692 -0.919727497884615 -0.789223685134615 -0.746109338011538 -0.84365052 -0.777682412192308 -0.722141674390385 -0.781754357140385 -0.819228877436538 -0.808384621384615 -0.896746611153846 -0.827455292173077 -0.802120163903846 -0.917404740192308 -0.841915900557692 -0.86117803 -0.820517245961538 -0.870798024230769 -0.822421326923077 -0.849787626923077 -0.760133499 -0.788430159230769 -0.800535031530769 -0.813457415480769 -0.84339735 -0.824732521538462 -0.919766748076923 -0.925324293269231
"73" 13 "LAYING" 0.275041322903226 -0.0174641470548387 -0.104741778274194 -0.766135398822581 -0.566989365774194 -0.746057223387097 0.712233421935484 -0.0246746384516129 0.0915429594887097 -0.985204571774194 -0.967757984677419 -0.946917239354839 0.0806482769354839 0.00740022519933871 9.45810177419353e-05 -0.759125888274194 -0.675205513 -0.833157527258064 -0.0397589120209677 -0.0566337671404839 0.103470975130645 -0.773208759677419 -0.703788538 -0.722105055258065 -0.094443602983871 -0.0511181499774194 -0.0581318446580645 -0.79746540516129 -0.790431847741936 -0.778979258193548 -0.683331555854839 -0.728499296129032 -0.683331555854839 -0.728499296129032 -0.749014435806452 -0.72298311858871 -0.679313532590323 -0.715802682951613 -0.790949202483871 -0.792921318435484 -0.764670338177419 -0.610525601032258 -0.780041699193548 -0.767498817806452 -0.572886846677419 -0.748049591935484 -0.777302747887097 -0.696692671483871 -0.823914088870968 -0.76180961183871 -0.674039402758065 -0.841075005483871 -0.733696612016129 -0.722325868182258 -0.715883170451613 -0.787425812741935 -0.695687812129032 -0.750636980016129 -0.711651063375806 -0.782946677806452 -0.720939844080645 -0.727895453302581 -0.730950333048387 -0.756879888693548 -0.798079709032258 -0.801523519387097
"74" 13 "SITTING" 0.279116311428571 -0.0190423395591837 -0.113122833840816 -0.652432446265306 -0.651998032163265 -0.720873563204082 0.42131954122449 0.101909325714286 0.25760561205102 -0.958238568367347 -0.960775146530612 -0.94022023 0.0612329878734694 -0.00404023124040816 -0.0095359712557551 -0.707859741081633 -0.731423499714286 -0.830175175714286 -0.0498736228244898 -0.0551436741722449 0.121070780326531 -0.819809145306122 -0.818990204897959 -0.729131733265306 -0.103174533306122 -0.0486799848571429 -0.046446177244898 -0.821491173877551 -0.861462473673469 -0.808574367142857 -0.638349618163265 -0.659580755795918 -0.638349618163265 -0.659580755795918 -0.736022200795918 -0.722243898653061 -0.713757934081633 -0.781047048367347 -0.842214359795918 -0.855475393673469 -0.672724501520408 -0.671128637204082 -0.751636777938775 -0.645703783959184 -0.664778103265306 -0.726956821265306 -0.713458949953061 -0.742414074285714 -0.811848576326531 -0.728852525714286 -0.738146738795918 -0.847279070408163 -0.775586682244898 -0.814533780408163 -0.737151281836735 -0.834760872653061 -0.824595651020408 -0.752686984897959 -0.65377140955102 -0.716128118265306 -0.710938338040816 -0.738705332795918 -0.800717809795918 -0.806657817346939 -0.857577071632653 -0.863038719387755
"75" 13 "STANDING" 0.287574944438596 -0.0160913500210526 -0.103878502412281 -0.212041956122807 -0.215465268436842 -0.433820063294737 0.816364070701754 -0.0835602492333333 0.0310330918596491 -0.962160557192982 -0.947698847719298 -0.913162202105263 0.0860820841105263 0.0179056180601754 0.00359693407368421 -0.292760262795263 -0.280044761631579 -0.612987463859649 -0.0779991010842105 -0.0414676518859649 0.0866585495421053 -0.473056971568421 -0.507130479122807 -0.427233175905263 -0.0786042366666667 -0.0612325919280702 -0.0532147393263158 -0.464183229087719 -0.678882377719298 -0.545816070877193 -0.197439323 -0.215174983789474 -0.197439323 -0.215174983789474 -0.354002196035088 -0.296281412438597 -0.334591023519298 -0.434705033985965 -0.599631532807018 -0.635518685263158 -0.232813943054035 -0.197837387684211 -0.47142890245614 -0.205825389035088 -0.277022625335088 -0.459756649333333 -0.313289751149123 -0.306976201491228 -0.571544126842105 -0.336291323577193 -0.300581581819298 -0.653585884035088 -0.363553779138596 -0.529839911666667 -0.388012312994737 -0.511314314045614 -0.500114395964912 -0.495518505385965 -0.20085616365614 -0.347165366624561 -0.277825881391754 -0.325827917426316 -0.493515013736842 -0.496188371377719 -0.633596768070175 -0.665108893333333
"76" 13 "WALKING" 0.262688963263158 -0.0149751351701754 -0.137642964964912 -0.656779622294737 -0.527390058473684 -0.682514603684211 0.841355061596491 -0.044747990245614 0.00354192186842105 -0.964872430526316 -0.95852820754386 -0.892658369140351 0.0831763238947368 0.0179290869273684 0.0347478669970175 -0.673173094480702 -0.603864391 -0.802963225070175 -0.0340162290061404 -0.0526366062017544 0.0912855715614035 -0.744020259473684 -0.727965055263158 -0.692768745087719 -0.117261629175439 -0.0411103489149123 -0.0708904540596491 -0.696950747036842 -0.786528751754386 -0.674682890691228 -0.582972955131579 -0.623678548701754 -0.582972955131579 -0.623678548701754 -0.676521114052632 -0.648551972724561 -0.665026387614035 -0.686303406596491 -0.748326860350877 -0.754762171578947 -0.661627176842105 -0.542546668375439 -0.721347202877193 -0.656413072712281 -0.54967491245614 -0.687627108175439 -0.685211350614035 -0.632935384280702 -0.78846577631579 -0.690168365280702 -0.599218622982456 -0.816074901052632 -0.671082691508772 -0.725861971526316 -0.643410507929825 -0.767874944385965 -0.732056676666667 -0.739435721754386 -0.626082995295439 -0.683355377333333 -0.63671166068421 -0.665527592175439 -0.697698607807018 -0.734098978491228 -0.759315890736842 -0.766703871754386
"77" 13 "WALKING_DOWNSTAIRS" 0.269595186170213 -0.0180360451046809 -0.108891373395745 -0.691012525921277 -0.588879816085106 -0.67537794506383 0.686976228510638 -0.138774506829787 4.62985957446804e-05 -0.956123890638298 -0.959071846808511 -0.923759834042553 0.0560636503468085 0.00672224780393617 0.0192621620319149 -0.706707535553191 -0.672371297593617 -0.781428560638298 -0.0602077337319149 -0.0469914668297872 0.139476766829787 -0.760893761723404 -0.742610180978723 -0.696501525553191 -0.129423282340426 -0.0428842639808511 -0.0460136643578723 -0.763429049787234 -0.812161009106383 -0.791014944446809 -0.633013148821277 -0.668695556723404 -0.633013148821277 -0.668695556723404 -0.702816138255319 -0.699403877617021 -0.658763188997872 -0.727394969895745 -0.792193085106383 -0.817116821955319 -0.706339577468085 -0.61989205787234 -0.699402595574468 -0.686050851914894 -0.599153680251064 -0.689360564680851 -0.725907304604255 -0.690981110151064 -0.762502012340425 -0.713856297440426 -0.674425577787234 -0.799194923829787 -0.709697473829787 -0.744993627765957 -0.692556904787234 -0.777872140659574 -0.744106716234043 -0.726747285148936 -0.658628159255319 -0.728351914957447 -0.695015416808511 -0.708740236421277 -0.744892851489362 -0.76443572106383 -0.811642913893617 -0.840121421553191
"78" 13 "WALKING_UPSTAIRS" 0.284603587454545 -0.0151091255201818 -0.105597874036364 -0.911709657090909 -0.823050665054545 -0.800674341090909 0.910708238363636 -0.0958175917454546 -0.14712114 -0.974268990545455 -0.967067706545454 -0.947757612545455 0.0651175370727273 0.000219456335690909 -0.00577032150709091 -0.921795245818182 -0.912119828181818 -0.925604996363636 -0.0262951982 -0.0697360583818182 0.0679102200763636 -0.931702105090909 -0.839162552181818 -0.832959877272727 -0.0966854135090909 -0.0232557930363636 -0.0299593307527273 -0.952428022909091 -0.933580122909091 -0.929039915636364 -0.852251830545455 -0.856606741872727 -0.852251830545455 -0.856606741872727 -0.916045571818182 -0.914444930545455 -0.831658526363636 -0.837619548181818 -0.934794542363636 -0.942296494 -0.912469336927273 -0.859290056616364 -0.8570185098 -0.911629357454545 -0.817279178363636 -0.788319893454545 -0.923539117636364 -0.913129223636364 -0.918697150363636 -0.927214490727273 -0.917377488727273 -0.931089426727273 -0.926557117454545 -0.872355576345455 -0.865807476749091 -0.933888841818182 -0.823125907454546 -0.839215189454545 -0.875459042709091 -0.869831608654545 -0.911845424181818 -0.917343736363636 -0.872446486381818 -0.843613776527273 -0.940448022181818 -0.948978008727273
"79" 14 "LAYING" 0.283857401372549 -0.0159106044341176 -0.112752354196078 -0.658855936137255 -0.584452614529412 -0.685474837117647 0.573338551176471 0.125463295235294 0.100870397662745 -0.977724522352941 -0.968056510784314 -0.949915120784314 0.0946330968411765 0.00529051965686275 -0.0082931740192549 -0.655303420529412 -0.636065234901961 -0.801905822941177 -0.0275692654068627 -0.0703131651327451 0.077086911595098 -0.736708268488235 -0.710285417431373 -0.711961314313725 -0.0893256149411765 -0.0314922193156863 -0.0491471717496078 -0.755447508647059 -0.812789393901961 -0.781001531176471 -0.622742423313726 -0.638694087823529 -0.622742423313726 -0.638694087823529 -0.683748255529412 -0.636256977868627 -0.632440531529412 -0.666871677490196 -0.794223242156863 -0.798079380764706 -0.653924906862745 -0.594643503486274 -0.726832669862745 -0.661949319235294 -0.606514729447059 -0.689765899941176 -0.664663127327451 -0.653626275431373 -0.785347228627451 -0.677257283352941 -0.641779917990196 -0.817084607058824 -0.692806953333333 -0.74094687154902 -0.699452677 -0.753134327098039 -0.699172550176471 -0.744463679411765 -0.622872975705882 -0.705319529517647 -0.63306230442549 -0.642829095637255 -0.713449555039216 -0.697306741568627 -0.80042493372549 -0.80941932772549
"80" 14 "SITTING" 0.285974263555556 -0.0181194205574074 -0.109487580333333 -0.542336800574074 -0.434440614885926 -0.461334719259259 0.681613035 0.0227651983703704 0.131351006172222 -0.971343033888889 -0.964131086111111 -0.942118761666667 0.0716752688814815 0.0242520798122222 0.0329523181144444 -0.531637887277778 -0.57459662182037 -0.600416150592593 -0.00398150995185185 -0.0813462096481481 0.076890282787037 -0.659701758888889 -0.555720305074074 -0.607577480814815 -0.0936760257222222 -0.0272198212407407 -0.0367444060338889 -0.652522289814815 -0.625850240740741 -0.70850273037037 -0.47066522382037 -0.499511806777778 -0.47066522382037 -0.499511806777778 -0.539462023648148 -0.500612470277778 -0.514684943277778 -0.578692996746296 -0.632129478659259 -0.656193136314815 -0.515927549833333 -0.464125460648148 -0.486226217962963 -0.555327954016667 -0.455260938577778 -0.494991813833333 -0.536972144448148 -0.585533255111111 -0.567378838555556 -0.570654738498148 -0.593474857518518 -0.63349672837037 -0.576406402240741 -0.550097378 -0.587708770488889 -0.688205452407407 -0.566802822203704 -0.650966351148148 -0.470459575240741 -0.595898875483333 -0.489054657722222 -0.520412429574074 -0.578070124874074 -0.659323713833333 -0.648845224722222 -0.69235045662963
"81" 14 "STANDING" 0.279058376166667 -0.017113998701 -0.10753654815 -0.9356628279 -0.8795187857 -0.9162602245 0.901239429 -0.0966694002166667 0.167604558383333 -0.989590450333333 -0.967826509166667 -0.962762175166667 0.0764375036333333 -0.00279699616483333 -0.0033868677725 -0.925852233833333 -0.907191144 -0.954917110166667 -0.0333091792416667 -0.0748234389166667 0.0937194381333333 -0.943052426 -0.9402955005 -0.926235360333333 -0.09537780865 -0.0394612606683333 -0.0657001041166667 -0.940252021166667 -0.965156419 -0.932852390333333 -0.908299204 -0.914233070333333 -0.908299204 -0.914233070333333 -0.9276435125 -0.921127793166667 -0.921049021166667 -0.9232430975 -0.954394464166667 -0.954191137166667 -0.933261387166667 -0.8852817632 -0.929429717 -0.937011083216667 -0.884077270933333 -0.915060425333333 -0.9281245395 -0.908338223166667 -0.950646996666667 -0.930206199166667 -0.912816602 -0.957771527666667 -0.928991868166667 -0.945572265 -0.914581076 -0.947574603 -0.937831615666667 -0.9376212625 -0.91245260475 -0.928645732166667 -0.918305790166667 -0.924337382333333 -0.933007845666667 -0.930390121 -0.954765471666667 -0.9565495785
